Pripac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Strrat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wucban	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trispi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Triadh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schman	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schmed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ampque	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helrob	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Captel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ixosca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metocc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Teturt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vardes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Strmar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lepsal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dappul	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acrech	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acypis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aedaeg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anogam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apimel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Attcep	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bomter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bommor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Camflo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Culqui	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Danple	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dromel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Harsal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helmel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Linhum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lutlon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mansex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maydes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megrot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Menmol	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nasvit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pedhum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phlpap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pogbar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhopro	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solinv	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Tricas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capowc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trivag	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bignat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phatri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fracyl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Psemul	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thapse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blahom	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nangad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hypcat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aurlim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Albcan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyaara	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Psecub	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phyinf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pytult	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sappar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aurano	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ectsil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyamer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlrei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Volcar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micpus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ostluc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ast_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlvar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cocsub	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aratha	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Betnan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bradis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brarap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cajcaj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cansat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carpap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Citlan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Citsin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cucsat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Euccam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eutpar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fraves	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glymax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gosrai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Horvul	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jatcur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacsat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leeper	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Linusi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lotjap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maldom	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Manesc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medtru	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mimgut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Musacu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Orysat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phodac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phypat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Poptri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pruper	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Riccom	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Selmoe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Setita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sollyc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sorbic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thecac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Triaes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zeamay	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
